formatted_date,temperature,apparent_temperature,humidity,wind_speed,wind_bearing,visibility,pressure
2010-12-09 10:00:00+00:00,7.6,2.99,0.89,36.51,309.0,11.21,1005.04
2010-12-09 11:00:00+00:00,5.83,0.37,0.86,40.8,310.0,11.27,1006.16
2010-12-09 12:00:00+00:00,3.86,-2.07,0.89,38.04,312.0,10.95,1007.3
2010-12-09 13:00:00+00:00,2.18,-4.87,0.92,45.63,310.0,11.13,1008.02
2010-12-09 14:00:00+00:00,2.16,-4.2,0.85,36.27,300.0,11.27,1009.01
2010-12-09 15:00:00+00:00,2.14,-4.22,0.8,36.24,311.0,11.45,1010.24
2010-12-09 16:00:00+00:00,2.2,-3.88,0.72,33.23,300.0,9.98,1011.78
2010-12-09 17:00:00+00:00,2.2,-3.48,0.72,28.92,309.0,9.98,1013.47
2010-12-09 18:00:00+00:00,2.12,-3.75,0.72,30.67,300.0,9.98,1015.21
2010-12-09 19:00:00+00:00,2.15,-3.48,0.72,28.38,300.0,9.98,1015.84
2010-12-09 20:00:00+00:00,1.62,-3.8,0.75,24.92,299.0,15.83,1016.52
2010-12-09 21:00:00+00:00,1.08,-3.76,0.77,19.32,298.0,14.96,1016.83
2010-12-09 22:00:00+00:00,1.02,-4.55,0.75,24.73,299.0,15.83,1016.71
2010-01-31 23:00:00+00:00,-3.86,-8.14,0.88,10.8,251.0,9.71,1006.28
2010-02-01 00:00:00+00:00,-8.84,-12.38,0.91,6.42,263.0,8.34,1015.0
2010-02-01 01:00:00+00:00,-3.4,-8.41,0.81,14.15,291.0,14.81,1006.41
2010-02-01 02:00:00+00:00,-3.91,-9.64,0.78,17.13,300.0,14.81,1006.93
2010-02-01 03:00:00+00:00,-3.89,-9.0,0.78,14.1,298.0,14.09,1007.25
2010-02-01 04:00:00+00:00,-3.96,-9.11,0.79,14.22,309.0,11.13,1007.53
2010-02-01 05:00:00+00:00,-3.96,-8.77,0.78,12.78,292.0,11.13,1008.11
2010-02-01 06:00:00+00:00,-5.03,-11.42,0.83,19.16,300.0,10.95,1008.86
2010-02-01 07:00:00+00:00,-5.12,-11.14,0.81,17.11,310.0,11.13,1009.61
2010-02-01 08:00:00+00:00,-5.07,-10.82,0.81,15.76,309.0,11.13,1010.12
2010-02-01 09:00:00+00:00,-3.91,-9.12,0.74,14.57,319.0,10.27,1011.08
2010-02-01 10:00:00+00:00,-2.76,-7.92,0.69,15.6,319.0,9.9,1011.27
2010-02-01 11:00:00+00:00,-2.69,-7.61,0.69,14.49,309.0,9.98,1011.38
2010-02-01 12:00:00+00:00,-2.05,-7.35,0.69,17.28,293.0,10.35,1011.57
2010-02-01 13:00:00+00:00,-2.04,-7.04,0.69,15.63,310.0,9.98,1011.85
2010-02-01 14:00:00+00:00,-1.99,-5.91,0.69,10.85,300.0,9.98,1012.35
2010-02-01 15:00:00+00:00,-3.23,-7.19,0.72,10.09,292.0,9.98,1012.9
2010-02-01 16:00:00+00:00,-5.77,-5.77,0.87,3.11,207.0,9.98,1013.64
2010-02-01 17:00:00+00:00,-6.01,-8.36,0.88,4.96,242.0,9.98,1014.26
2010-02-01 18:00:00+00:00,-5.94,-10.56,0.88,10.56,258.0,9.63,1014.92
2010-02-01 19:00:00+00:00,-7.77,-7.77,0.92,3.56,233.0,9.98,1015.26
2010-02-01 20:00:00+00:00,-7.79,-11.07,0.92,6.21,239.0,11.98,1015.56
2010-02-01 21:00:00+00:00,-8.42,-12.17,0.92,6.99,221.0,9.55,1016.15
2010-02-01 22:00:00+00:00,-9.06,-12.53,0.92,6.21,239.0,8.05,1016.28
2010-02-09 23:00:00+00:00,-3.56,-6.28,0.92,6.39,62.0,2.46,1010.65
2010-02-10 00:00:00+00:00,-0.72,-4.37,0.96,10.82,63.0,1.85,1000.55
2010-02-10 01:00:00+00:00,-3.54,-8.5,0.92,13.78,79.0,3.85,1009.32
2010-02-10 02:00:00+00:00,-2.53,-7.3,0.86,13.97,89.0,7.7,1008.88
2010-02-10 03:00:00+00:00,-4.37,-8.88,0.9,11.27,71.0,6.36,1008.54
2010-02-10 04:00:00+00:00,-3.06,-7.26,0.86,11.11,97.0,9.56,1007.87
2010-02-10 05:00:00+00:00,-2.64,-8.48,0.82,19.53,109.0,9.6,1007.31
2010-02-10 06:00:00+00:00,-2.89,-8.82,0.83,19.72,99.0,8.76,1007.14
2010-02-10 07:00:00+00:00,-2.57,-7.58,0.82,15.09,109.0,9.6,1007.22
2010-02-10 08:00:00+00:00,-2.43,-6.14,0.82,9.77,51.0,9.61,1006.88
2010-02-10 09:00:00+00:00,-0.24,-4.42,0.71,13.57,78.0,9.69,1006.21
2010-02-10 10:00:00+00:00,0.94,-3.66,0.7,17.48,89.0,9.69,1006.17
2010-02-10 11:00:00+00:00,2.01,-2.93,0.66,21.86,80.0,9.76,1005.2
2010-02-10 12:00:00+00:00,2.14,-2.56,0.7,20.27,61.0,9.87,1004.61
2010-02-10 13:00:00+00:00,2.11,-2.86,0.73,22.19,61.0,9.9,1003.68
2010-02-10 14:00:00+00:00,2.06,-2.03,0.73,16.04,52.0,9.9,1002.69
2010-02-10 15:00:00+00:00,2.13,-2.06,0.73,16.79,53.0,9.9,1001.7
2010-02-10 16:00:00+00:00,2.06,-2.01,0.73,15.91,69.0,9.9,1001.09
2010-02-10 17:00:00+00:00,1.02,-3.03,0.79,14.43,51.0,11.13,1000.44
2010-02-10 18:00:00+00:00,0.97,-2.57,0.87,11.79,40.0,10.95,1000.2
2010-02-10 19:00:00+00:00,1.02,-2.72,0.85,12.82,40.0,8.05,999.83
2010-02-10 20:00:00+00:00,0.51,-2.98,0.89,11.21,41.0,6.2,999.6
2010-02-10 21:00:00+00:00,0.07,-1.96,0.95,6.09,42.0,5.44,999.38
2010-02-10 22:00:00+00:00,-0.02,-0.02,0.96,3.88,60.0,2.59,999.0
2010-02-10 23:00:00+00:00,-0.07,-2.62,0.96,7.44,50.0,1.45,998.71
2010-02-11 00:00:00+00:00,0.46,0.46,0.93,4.65,16.0,1.32,1002.3
2010-02-11 01:00:00+00:00,-0.02,-0.02,0.96,2.8,322.0,0.84,998.46
2010-02-11 02:00:00+00:00,-0.02,-2.13,0.96,6.25,356.0,0.85,998.08
2010-02-11 03:00:00+00:00,0.03,-2.18,0.96,6.54,11.0,1.18,998.09
2010-02-11 04:00:00+00:00,-0.02,-2.83,0.92,8.26,32.0,1.29,997.98
2010-02-11 05:00:00+00:00,-0.02,-2.7,1.0,7.86,23.0,1.61,997.6
2010-02-11 06:00:00+00:00,0.06,-3.19,1.0,9.85,25.0,2.24,997.79
2010-02-11 07:00:00+00:00,1.07,-2.28,0.92,11.04,41.0,3.01,998.09
2010-02-11 08:00:00+00:00,1.09,-2.58,0.92,12.53,41.0,4.4,998.18
2010-02-11 09:00:00+00:00,1.14,-2.46,0.93,12.28,48.0,6.04,998.31
2010-02-11 10:00:00+00:00,2.15,-0.97,0.86,11.06,23.0,6.91,998.86
2010-02-11 11:00:00+00:00,2.22,-1.49,0.86,14.06,22.0,7.82,998.69
2010-02-11 12:00:00+00:00,2.29,-0.79,0.86,10.96,18.0,10.8,998.58
2010-02-11 13:00:00+00:00,2.24,-0.48,0.86,9.43,3.0,10.95,998.59
2010-02-11 14:00:00+00:00,2.24,-0.07,0.86,7.94,2.0,7.87,999.08
2010-02-11 15:00:00+00:00,2.22,0.0,0.86,7.62,22.0,7.05,999.26
2010-02-11 16:00:00+00:00,1.11,-1.88,0.93,9.66,12.0,3.53,999.49
2010-02-11 17:00:00+00:00,1.11,-0.28,0.92,4.94,354.0,3.06,999.91
2010-02-11 18:00:00+00:00,1.16,-1.39,0.93,8.13,1.0,3.56,1000.41
2010-02-11 19:00:00+00:00,1.09,-1.43,0.92,7.97,20.0,3.06,1000.7
2010-02-11 20:00:00+00:00,0.58,0.58,0.96,3.32,8.0,3.06,1001.3
2010-02-11 21:00:00+00:00,0.71,0.71,0.93,3.69,6.0,3.17,1001.98
2010-02-11 22:00:00+00:00,0.58,0.58,0.96,2.85,257.0,1.37,1002.37
2010-02-11 23:00:00+00:00,0.58,0.58,0.92,3.22,0.0,1.16,1002.77
2010-02-12 00:00:00+00:00,0.61,-4.6,0.97,21.03,7.0,1.53,1004.12
2010-02-12 01:00:00+00:00,0.56,0.56,0.96,3.19,3.0,1.32,1003.27
2010-02-12 02:00:00+00:00,0.56,0.56,0.92,2.9,225.0,0.85,1003.57
2010-02-12 03:00:00+00:00,0.59,0.59,0.93,4.31,243.0,0.53,1003.99
2010-02-12 04:00:00+00:00,1.04,1.04,0.92,3.03,331.0,0.18,1004.17
2010-02-12 05:00:00+00:00,1.04,1.04,0.92,4.3,140.0,0.32,1004.47
2010-02-12 06:00:00+00:00,0.11,-3.04,0.99,9.52,207.0,0.42,1005.08
2010-02-12 07:00:00+00:00,0.03,-3.06,1.0,9.24,201.0,0.77,1005.66
2010-02-12 08:00:00+00:00,1.04,1.04,0.93,4.78,231.0,0.77,1006.18
2010-02-12 09:00:00+00:00,0.99,0.99,0.93,1.66,264.0,1.16,1006.68
2010-02-12 10:00:00+00:00,2.16,2.16,0.86,0.68,285.0,1.26,1007.06
2010-02-12 11:00:00+00:00,2.62,-0.32,0.9,10.66,310.0,1.11,1007.26
2010-02-12 12:00:00+00:00,2.49,0.22,0.84,7.94,277.0,1.5,1007.28
2010-02-12 13:00:00+00:00,1.14,1.14,0.92,1.37,228.0,0.8,1007.46
2010-02-12 14:00:00+00:00,1.16,-1.71,0.92,9.23,348.0,0.97,1007.0
2010-02-12 15:00:00+00:00,1.12,-3.27,0.92,16.5,352.0,1.32,1007.24
2010-02-12 16:00:00+00:00,1.07,-2.61,0.92,12.56,18.0,0.35,1007.0
2010-02-12 17:00:00+00:00,1.04,-2.37,0.93,11.33,17.0,0.32,1006.42
2010-02-12 18:00:00+00:00,0.15,-3.98,0.99,13.83,9.0,0.63,1006.9
2010-02-12 19:00:00+00:00,0.01,-4.19,1.0,13.96,9.0,0.93,1006.94
2010-02-12 20:00:00+00:00,0.51,-4.16,0.96,17.26,9.0,0.77,1006.86
2010-02-12 21:00:00+00:00,0.12,-4.64,0.96,17.19,8.0,0.89,1006.44
2010-02-12 22:00:00+00:00,0.51,-4.24,0.92,17.79,359.0,1.24,1005.19
2010-02-12 23:00:00+00:00,0.51,-4.67,0.96,20.64,350.0,1.4,1004.49
2010-02-13 00:00:00+00:00,-1.13,-5.2,0.84,12.19,278.0,13.09,1009.52
2010-02-13 01:00:00+00:00,0.51,-5.23,0.96,25.0,359.0,0.84,1003.32
2010-02-13 02:00:00+00:00,0.53,-4.64,0.96,20.7,358.0,2.54,1002.24
2010-02-13 03:00:00+00:00,1.11,-4.41,0.93,24.41,350.0,2.62,1002.01
2010-02-13 04:00:00+00:00,1.07,-4.16,0.92,22.14,339.0,3.06,1001.73
2010-02-13 05:00:00+00:00,1.02,-4.6,0.93,25.21,320.0,3.06,1001.52
2010-02-13 06:00:00+00:00,0.95,-4.89,0.87,26.98,312.0,2.9,1001.36
2010-02-13 07:00:00+00:00,-0.04,-6.22,0.92,27.34,320.0,4.01,1001.34
2010-02-13 08:00:00+00:00,-0.04,-6.83,0.85,33.23,310.0,4.49,1001.62
2010-02-13 09:00:00+00:00,0.01,-6.44,0.83,30.04,303.0,5.26,1001.94
2010-02-13 10:00:00+00:00,0.05,-7.09,0.82,37.4,300.0,6.99,1002.21
2010-02-13 11:00:00+00:00,0.05,-6.7,0.82,33.09,300.0,7.04,1002.48
2010-02-13 12:00:00+00:00,0.17,-6.67,0.82,34.5,293.0,7.73,1002.91
2010-02-13 13:00:00+00:00,1.16,-4.95,0.75,30.11,291.0,8.05,1003.06
2010-02-13 14:00:00+00:00,0.16,-7.06,0.82,38.85,290.0,11.13,1003.72
2010-02-13 15:00:00+00:00,0.25,-6.2,0.81,30.72,291.0,10.95,1004.91
2010-02-13 16:00:00+00:00,0.07,-6.62,0.82,32.62,290.0,9.9,1005.6
2010-02-13 17:00:00+00:00,0.02,-6.95,0.82,35.44,290.0,9.9,1006.5
2010-02-13 18:00:00+00:00,0.1,-6.1,0.82,27.93,288.0,9.9,1007.19
2010-02-13 19:00:00+00:00,0.0,-6.11,0.82,26.85,281.0,9.9,1007.32
2010-02-13 20:00:00+00:00,-0.51,-5.94,0.81,20.51,290.0,14.81,1008.46
2010-02-13 21:00:00+00:00,0.0,-5.28,0.79,20.37,278.0,14.09,1009.25
2010-02-13 22:00:00+00:00,-0.02,-5.33,0.79,20.53,280.0,14.81,1009.66
2010-02-13 23:00:00+00:00,-0.56,-4.96,0.81,14.39,271.0,14.96,1010.36
2010-02-14 00:00:00+00:00,-3.3,-5.87,0.87,6.15,322.0,8.23,1009.6
2010-02-14 01:00:00+00:00,-1.62,-6.83,0.81,17.36,271.0,14.96,1010.76
2010-02-14 02:00:00+00:00,-2.17,-6.94,0.81,14.33,261.0,14.91,1011.06
2010-02-14 03:00:00+00:00,-2.69,-8.06,0.83,16.79,250.0,14.17,1011.49
2010-02-14 04:00:00+00:00,-2.78,-7.29,0.79,12.61,252.0,9.98,1011.56
2010-02-14 05:00:00+00:00,-3.84,-8.92,0.85,14.04,260.0,9.98,1012.04
2010-02-14 06:00:00+00:00,-3.95,-8.25,0.85,10.8,251.0,9.98,1012.5
2010-02-14 07:00:00+00:00,-3.91,-7.68,0.85,9.11,185.0,9.98,1012.65
2010-02-14 08:00:00+00:00,-2.76,-6.26,0.79,8.92,195.0,9.98,1013.2
2010-02-14 09:00:00+00:00,-1.99,-6.22,0.8,12.09,210.0,9.63,1013.53
2010-02-14 10:00:00+00:00,0.04,-4.07,0.75,13.62,213.0,9.98,1013.25
2010-02-14 11:00:00+00:00,1.13,-1.99,0.69,10.21,205.0,9.98,1012.82
2010-02-14 12:00:00+00:00,2.12,-0.16,0.65,7.78,217.0,9.98,1012.43
2010-02-14 13:00:00+00:00,2.19,-0.21,0.69,8.24,184.0,9.98,1011.55
2010-02-14 14:00:00+00:00,1.18,-1.54,0.75,8.69,204.0,9.98,1011.35
2010-02-14 15:00:00+00:00,0.21,-2.79,0.8,9.02,206.0,8.42,1011.41
2010-02-14 16:00:00+00:00,-0.99,-3.77,0.81,7.63,191.0,6.3,1011.15
2010-02-14 17:00:00+00:00,-2.13,-2.13,0.88,3.27,204.0,7.21,1011.17
2010-02-14 18:00:00+00:00,-1.96,-3.8,0.87,5.01,311.0,7.15,1011.41
2010-02-14 19:00:00+00:00,-2.22,-5.2,0.88,7.63,350.0,8.13,1011.25
2010-02-14 20:00:00+00:00,-2.22,-6.18,0.81,10.85,340.0,8.05,1010.59
2010-02-14 21:00:00+00:00,-2.17,-6.14,0.85,10.93,350.0,7.99,1010.0
2010-02-14 22:00:00+00:00,-3.31,-5.97,0.88,6.36,9.0,8.05,1009.9
2010-02-14 23:00:00+00:00,-3.36,-6.07,0.89,6.46,352.0,7.91,1009.51
2010-02-15 00:00:00+00:00,-3.81,-7.05,0.94,7.6,185.0,2.69,1012.16
2010-02-15 01:00:00+00:00,-4.35,-7.21,0.92,6.46,352.0,7.91,1009.13
2010-02-15 02:00:00+00:00,-2.29,-6.26,0.92,10.82,341.0,6.07,1008.36
2010-02-15 03:00:00+00:00,-2.24,-6.87,0.92,13.59,349.0,6.3,1008.03
2010-02-15 04:00:00+00:00,-2.27,-6.69,0.96,12.69,341.0,4.94,1008.12
2010-02-15 05:00:00+00:00,-1.23,-5.62,0.89,13.6,340.0,4.03,1008.02
2010-02-15 06:00:00+00:00,-1.26,-5.58,0.9,13.23,348.0,4.56,1008.51
2010-02-15 07:00:00+00:00,-1.21,-5.61,0.89,13.67,340.0,4.94,1008.92
2010-02-15 08:00:00+00:00,-1.11,-5.59,0.88,14.1,330.0,6.02,1009.12
2010-02-15 09:00:00+00:00,-0.08,-4.31,0.86,14.02,331.0,5.73,1009.5
2010-02-15 10:00:00+00:00,0.0,-4.16,0.85,13.78,319.0,6.99,1009.9
2010-02-15 11:00:00+00:00,1.09,-2.58,0.78,12.54,310.0,7.97,1009.71
2010-02-15 12:00:00+00:00,1.14,-2.33,0.79,11.66,295.0,10.34,1009.78
2010-02-15 13:00:00+00:00,1.21,-2.43,0.78,12.51,290.0,7.97,1009.67
2010-02-15 14:00:00+00:00,2.22,-0.12,0.72,8.02,297.0,9.8,1009.86
2010-02-15 15:00:00+00:00,1.22,-1.29,0.78,7.99,268.0,7.37,1010.27
2010-02-15 16:00:00+00:00,0.09,-1.44,0.85,4.94,286.0,6.12,1010.36
2010-02-15 17:00:00+00:00,0.03,0.03,0.85,3.36,282.0,5.04,1010.84
2010-02-15 18:00:00+00:00,-0.98,-0.98,0.91,2.48,215.0,4.89,1011.35
2010-02-15 19:00:00+00:00,-2.73,-5.88,0.92,7.87,183.0,2.69,1011.52
2010-02-15 20:00:00+00:00,-2.77,-5.4,0.92,6.49,173.0,2.69,1011.73
2010-02-15 21:00:00+00:00,-3.2,-5.72,0.92,6.09,195.0,2.17,1012.13
2010-02-15 22:00:00+00:00,-3.91,-6.6,0.96,6.25,171.0,2.03,1012.32
2010-02-15 23:00:00+00:00,-4.86,-7.72,0.96,6.3,190.0,1.69,1012.72
2010-02-16 00:00:00+00:00,-1.44,-5.41,0.92,11.51,54.0,5.51,1009.43
2010-02-16 01:00:00+00:00,-3.93,-6.64,0.92,6.26,180.0,3.06,1012.8
2010-02-16 02:00:00+00:00,-4.51,-4.51,0.96,3.56,183.0,1.37,1012.25
2010-02-16 03:00:00+00:00,-5.48,-5.48,0.96,4.44,188.0,1.38,1012.58
2010-02-16 04:00:00+00:00,-5.01,-7.33,0.92,5.14,145.0,0.24,1012.33
2010-02-16 05:00:00+00:00,-6.05,-6.05,0.93,3.57,181.0,0.24,1012.15
2010-02-16 06:00:00+00:00,-6.85,-6.85,0.99,1.16,217.0,0.19,1012.2
2010-02-16 07:00:00+00:00,-5.03,-7.29,1.0,5.01,144.0,1.27,1012.03
2010-02-16 08:00:00+00:00,-2.44,-7.23,0.96,14.12,150.0,2.48,1011.97
2010-02-16 09:00:00+00:00,-1.35,-5.28,0.9,11.43,145.0,3.04,1012.27
2010-02-16 10:00:00+00:00,-0.18,-3.43,0.86,9.71,131.0,4.8,1012.36
2010-02-16 11:00:00+00:00,1.0,-1.88,0.79,9.18,131.0,5.96,1011.85
2010-02-16 12:00:00+00:00,2.03,-1.17,0.8,11.27,136.0,6.47,1011.28
2010-02-16 13:00:00+00:00,2.15,-0.55,0.79,9.29,120.0,6.91,1010.86
2010-02-16 14:00:00+00:00,2.2,-1.45,0.79,13.68,140.0,6.91,1010.58
2010-02-16 15:00:00+00:00,2.16,-0.91,0.8,10.82,134.0,6.04,1010.44
2010-02-16 16:00:00+00:00,2.06,-1.02,0.8,10.79,128.0,4.44,1010.16
2010-02-16 17:00:00+00:00,2.06,-0.74,0.8,9.61,118.0,4.44,1010.18
2010-02-16 18:00:00+00:00,1.97,-0.67,0.82,8.92,110.0,7.26,1010.27
2010-02-16 19:00:00+00:00,2.02,-0.32,0.8,7.89,106.0,6.91,1009.78
2010-02-16 20:00:00+00:00,0.39,-1.63,0.9,6.2,7.0,5.97,1009.78
2010-02-16 21:00:00+00:00,0.57,-2.8,0.92,10.72,45.0,6.58,1009.76
2010-02-16 22:00:00+00:00,0.34,-3.18,0.9,11.21,60.0,5.97,1009.46
2010-02-16 23:00:00+00:00,-0.6,-4.98,0.92,14.18,42.0,5.97,1009.27
2010-02-17 00:00:00+00:00,2.81,0.29,0.9,9.03,136.0,6.62,1005.35
2010-02-17 01:00:00+00:00,-0.58,-5.49,0.93,17.13,60.0,5.97,1008.08
2010-02-17 02:00:00+00:00,-0.58,-4.97,0.93,14.3,69.0,5.97,1007.59
2010-02-17 03:00:00+00:00,0.52,-3.97,0.87,16.2,76.0,8.15,1007.16
2010-02-17 04:00:00+00:00,-0.07,-4.34,0.92,14.25,79.0,9.68,1006.59
2010-02-17 05:00:00+00:00,-0.07,-3.43,0.92,10.19,61.0,7.82,1006.17
2010-02-17 06:00:00+00:00,1.11,-1.53,0.86,8.36,75.0,6.58,1005.99
2010-02-17 07:00:00+00:00,2.06,-0.28,0.8,7.94,78.0,6.94,1006.29
2010-02-17 08:00:00+00:00,3.66,0.33,0.72,13.7,107.0,9.71,1006.16
2010-02-17 09:00:00+00:00,4.59,1.22,0.73,15.25,125.0,9.79,1006.01
2010-02-17 10:00:00+00:00,3.74,0.36,0.82,14.2,118.0,10.98,1005.96
2010-02-17 11:00:00+00:00,4.83,2.02,0.77,12.3,127.0,11.04,1005.74
2010-02-17 12:00:00+00:00,4.73,1.67,0.83,13.6,124.0,10.88,1005.07
2010-02-17 13:00:00+00:00,4.82,1.96,0.83,12.48,118.0,11.04,1004.48
2010-02-17 14:00:00+00:00,4.81,2.61,0.83,9.32,117.0,11.04,1004.18
2010-02-17 15:00:00+00:00,4.71,3.53,0.83,5.62,121.0,10.88,1004.1
2010-02-17 16:00:00+00:00,4.75,4.75,0.86,0.56,51.0,10.98,1003.99
2010-02-17 17:00:00+00:00,3.71,0.86,0.89,11.27,50.0,10.98,1004.38
2010-02-17 18:00:00+00:00,3.71,1.77,0.9,7.53,101.0,7.87,1004.92
2010-02-17 19:00:00+00:00,2.13,0.86,0.92,4.96,43.0,7.87,1004.86
2010-02-17 20:00:00+00:00,2.69,2.69,0.89,3.48,87.0,7.87,1004.96
2010-02-17 21:00:00+00:00,4.07,1.42,0.85,10.67,126.0,7.82,1004.89
2010-02-17 22:00:00+00:00,3.16,0.27,0.9,10.87,139.0,7.87,1004.86
2010-02-17 23:00:00+00:00,3.13,1.5,0.89,6.25,137.0,6.02,1004.85
2010-02-18 00:00:00+00:00,4.37,1.96,0.94,9.82,173.0,3.24,1006.91
2010-02-18 01:00:00+00:00,3.13,-0.81,0.89,16.74,149.0,6.02,1004.45
2010-02-18 02:00:00+00:00,2.64,-0.94,0.92,13.88,149.0,7.87,1004.25
2010-02-18 03:00:00+00:00,2.52,0.75,0.93,6.41,150.0,8.03,1004.02
2010-02-18 04:00:00+00:00,2.16,-0.12,0.92,7.76,130.0,7.78,1003.57
2010-02-18 05:00:00+00:00,2.18,-0.56,0.92,9.45,131.0,7.73,1003.65
2010-02-18 06:00:00+00:00,2.57,-0.38,0.9,10.66,128.0,6.81,1003.76
2010-02-18 07:00:00+00:00,2.69,0.05,0.96,9.45,150.0,10.9,1003.83
2010-02-18 08:00:00+00:00,3.78,0.37,0.89,14.33,150.0,10.9,1003.95
2010-02-18 09:00:00+00:00,5.67,3.28,0.82,10.9,137.0,9.26,1003.77
2010-02-18 10:00:00+00:00,5.98,3.11,0.86,14.09,169.0,11.08,1003.84
2010-02-18 11:00:00+00:00,6.05,3.48,0.86,12.4,140.0,8.94,1003.65
2010-02-18 12:00:00+00:00,6.07,3.82,0.92,10.64,155.0,6.63,1003.63
2010-02-18 13:00:00+00:00,7.09,5.61,0.86,7.97,160.0,8.05,1003.18
2010-02-18 14:00:00+00:00,7.58,6.29,0.89,7.52,177.0,8.94,1003.08
2010-02-18 15:00:00+00:00,6.94,6.94,0.93,4.54,167.0,5.57,1003.37
2010-02-18 16:00:00+00:00,6.96,6.96,0.93,3.01,158.0,4.88,1003.56
2010-02-18 17:00:00+00:00,6.88,6.88,0.87,4.43,208.0,4.83,1004.07
2010-02-18 18:00:00+00:00,5.68,3.87,0.94,8.36,174.0,2.29,1004.7
2010-02-18 19:00:00+00:00,5.93,5.93,0.93,4.52,179.0,1.72,1005.05
2010-02-18 20:00:00+00:00,4.96,3.55,0.96,6.44,170.0,1.85,1005.55
2010-02-18 21:00:00+00:00,4.76,3.38,0.96,6.25,182.0,1.47,1006.34
2010-02-18 22:00:00+00:00,4.87,3.51,0.93,6.25,190.0,1.38,1006.55
2010-02-18 23:00:00+00:00,4.36,1.77,0.96,10.64,181.0,1.24,1006.95
2010-02-19 00:00:00+00:00,8.28,4.79,0.78,24.5,163.0,13.67,994.59
2010-02-19 01:00:00+00:00,4.29,1.72,0.92,10.48,180.0,2.48,1007.24
2010-02-19 02:00:00+00:00,3.32,1.33,0.94,7.47,189.0,1.66,1008.71
2010-02-19 03:00:00+00:00,2.78,1.06,0.93,6.34,192.0,2.19,1008.52
2010-02-19 04:00:00+00:00,2.22,-0.37,0.92,8.94,181.0,1.85,1007.84
2010-02-19 05:00:00+00:00,1.12,-2.14,0.92,10.72,170.0,1.24,1007.64
2010-02-19 06:00:00+00:00,2.08,-0.68,0.93,9.48,151.0,0.93,1007.71
2010-02-19 07:00:00+00:00,3.64,1.21,0.89,9.31,139.0,2.16,1007.05
2010-02-19 08:00:00+00:00,6.86,4.73,0.8,10.84,149.0,4.3,1006.46
2010-02-19 09:00:00+00:00,9.38,7.49,0.78,12.59,150.0,7.24,1006.54
2010-02-19 10:00:00+00:00,11.83,11.83,0.73,23.01,140.0,9.56,1005.42
2010-02-19 11:00:00+00:00,12.51,12.51,0.72,23.04,140.0,9.76,1003.84
2010-02-19 12:00:00+00:00,13.47,13.47,0.72,22.83,138.0,10.27,1002.57
2010-02-19 13:00:00+00:00,13.47,13.47,0.65,26.08,140.0,9.98,1000.53
2010-02-19 14:00:00+00:00,12.47,12.47,0.73,16.94,159.0,11.21,999.82
2010-02-19 15:00:00+00:00,11.81,11.81,0.76,24.81,130.0,11.03,998.9
2010-02-19 16:00:00+00:00,10.81,10.81,0.81,19.77,150.0,11.27,997.62
2010-02-19 17:00:00+00:00,9.74,7.55,0.87,15.44,120.0,11.27,996.62
2010-02-19 18:00:00+00:00,10.76,10.76,0.79,26.81,136.0,11.45,994.56
2010-02-19 19:00:00+00:00,9.76,6.06,0.78,33.25,149.0,11.27,993.55
2010-02-19 20:00:00+00:00,10.29,10.29,0.72,33.29,150.0,15.87,992.85
2010-02-19 21:00:00+00:00,9.66,6.21,0.73,29.08,158.0,15.31,992.75
2010-02-19 22:00:00+00:00,9.78,6.27,0.72,30.51,160.0,15.83,992.13
2010-02-01 23:00:00+00:00,-10.54,-14.35,0.88,6.42,241.0,7.97,1016.77
2010-02-02 00:00:00+00:00,-10.3,-13.87,0.92,6.04,188.0,3.67,1020.56
2010-02-02 01:00:00+00:00,-10.1,-13.69,0.92,6.15,270.0,6.2,1017.36
2010-02-02 02:00:00+00:00,-10.31,-10.31,0.92,3.01,258.0,6.2,1017.38
2010-02-02 03:00:00+00:00,-10.34,-10.34,0.92,3.78,243.0,5.68,1017.6
2010-02-02 04:00:00+00:00,-11.14,-11.14,0.88,4.65,201.0,4.94,1017.85
2010-02-02 05:00:00+00:00,-12.16,-16.88,0.96,7.74,172.0,4.44,1018.15
2010-02-02 06:00:00+00:00,-12.09,-17.02,0.92,8.23,182.0,3.8,1018.45
2010-02-02 07:00:00+00:00,-11.21,-11.21,0.88,3.17,188.0,4.78,1018.95
2010-02-02 08:00:00+00:00,-9.91,-12.74,0.92,4.89,200.0,3.45,1019.36
2010-02-02 09:00:00+00:00,-5.89,-5.89,0.89,3.38,242.0,3.99,1019.65
2010-02-02 10:00:00+00:00,-2.84,-2.84,0.79,3.2,249.0,7.97,1019.75
2010-02-02 11:00:00+00:00,-2.18,-2.18,0.76,2.33,168.0,9.9,1019.74
2010-02-02 12:00:00+00:00,-0.87,-0.87,0.68,4.28,208.0,8.34,1019.53
2010-02-02 13:00:00+00:00,0.09,0.09,0.69,4.28,187.0,6.2,1019.33
2010-02-02 14:00:00+00:00,-1.0,-1.0,0.75,4.27,185.0,6.2,1019.64
2010-02-02 15:00:00+00:00,-1.89,-5.16,0.79,8.68,197.0,6.78,1020.23
2010-02-02 16:00:00+00:00,-2.76,-5.93,0.78,7.94,171.0,5.14,1020.82
2010-02-02 17:00:00+00:00,-2.77,-7.32,0.78,12.74,221.0,5.14,1021.14
